      20     -1.041840
      20     -2.654999
      20      3.143551
      20      1.111777
      20     -1.113174
      20      3.122156
      20     -3.187287
      20     -3.082894
      20     -1.162970
      20     -1.083448
      20      3.164155
      20      3.120704
      20     -3.085552
      40     -0.898343
      40     -2.688159
      40      3.198024
      40      1.217179
      40     -1.087243
      40      3.075519
      40     -3.180075
      40     -3.090768
      40     -1.088032
      40     -1.151347
      40      3.168206
      40      3.108449
      40     -3.082367
      60     -0.979065
      60     -2.657770
      60      3.222452
      60      1.131946
      60     -1.172464
      60      3.140384
      60     -3.079600
      60     -3.160141
      60     -1.082424
      60     -1.103958
      60      3.189212
      60      3.174244
      60     -3.092662
      80     -1.096287
      80     -2.638571
      80      3.138327
      80      1.151194
      80     -1.162887
      80      3.110528
      80     -3.124252
      80     -3.036761
      80     -1.147144
      80     -1.128521
      80      3.177539
      80      3.115153
      80     -3.040119
     100     -1.009271
     100     -2.649396
     100      3.135338
     100      1.125369
     100     -1.103453
     100      3.132815
     100     -3.085622
     100     -3.121125
     100     -1.074869
     100     -1.093993
     100      3.156992
     100      3.147582
     100     -3.055831
     120     -0.996998
     120     -2.664043
     120      3.195026
     120      1.063841
     120     -1.178290
     120      3.102395
     120     -3.097654
     120     -3.084252
     120     -1.141283
     120     -1.110213
     120      3.122280
     120      3.076473
     120     -3.064141
     140     -1.034538
     140     -2.676635
     140      3.264501
     140      1.118787
     140     -1.157755
     140      3.157204
     140     -3.078267
     140     -3.033250
     140     -1.026912
     140     -1.101742
     140      3.192002
     140      3.175161
     140     -3.093306
     160     -0.960853
     160     -2.675259
     160      3.163787
     160      1.097965
     160     -1.127696
     160      3.149598
     160     -3.201442
     160     -3.120875
     160     -1.102112
     160     -1.146041
     160      3.157882
     160      3.124258
     160     -3.170803
     180     -1.058710
     180     -2.616391
     180      3.217245
     180      1.210203
     180     -1.139690
     180      3.140404
     180     -3.061322
     180     -3.057259
     180     -1.092063
     180     -1.063759
     180      3.132337
     180      3.104423
     180     -3.086626
     200     -1.015586
     200     -2.659606
     200      3.149247
     200      1.187753
     200     -1.230717
     200      3.100695
     200     -3.179521
     200     -3.080235
     200     -1.048689
     200     -1.089795
     200      3.127560
     200      3.108937
     200     -3.106137
     220     -1.066067
     220     -2.673155
     220      3.210558
     220      1.142846
     220     -1.135618
     220      3.171161
     220     -3.156763
     220     -3.125224
     220     -1.011678
     220     -1.079452
     220      3.188105
     220      3.079171
     220     -3.113863
     240     -0.933445
     240     -2.722110
     240      3.183994
     240      1.130708
     240     -1.053305
     240      3.118697
     240     -3.097204
     240     -3.091366
     240     -1.070165
     240     -1.079793
     240      3.219696
     240      3.166204
     240     -3.064806
     260     -1.072933
     260     -2.623873
     260      3.204306
     260      1.125571
     260     -1.233150
     260      3.062086
     260     -3.168375
     260     -3.105573
     260     -1.101194
     260     -1.128349
     260      3.205887
     260      3.101750
     260     -3.091828
     280     -1.063225
     280     -2.645251
     280      3.162121
     280      1.154611
     280     -1.163235
     280      3.141651
     280     -3.124755
     280     -3.138257
     280     -1.101050
     280     -1.023102
     280      3.200781
     280      3.204874
     280     -3.056685
     300     -1.008817
     300     -2.646995
     300      3.153563
     300      1.131830
     300     -1.094793
     300      3.227606
     300     -3.165668
     300     -3.171537
     300     -0.976528
     300     -1.040371
     300      3.205580
     300      3.175428
     300     -3.116776
     320     -1.038913
     320     -2.642058
     320      3.230664
     320      1.206279
     320     -1.105089
     320      3.100203
     320     -3.092507
     320     -3.095286
     320     -1.078716
     320     -1.119621
     320      3.105991
     320      3.149793
     320     -3.056311
     340     -0.961013
     340     -2.718290
     340      3.116645
     340      1.157635
     340     -1.115115
     340      3.132013
     340     -3.168245
     340     -3.071240
     340     -1.103258
     340     -1.084761
     340      3.128003
     340      3.136586
     340     -3.073945
     360     -1.080816
     360     -2.660725
     360      3.205043
     360      1.198205
     360     -1.157534
     360      3.169026
     360     -3.038807
     360     -3.130647
     360     -1.080155
     360     -1.105795
     360      3.120950
     360      3.166178
     360     -3.086230
     380     -1.068328
     380     -2.627205
     380      3.229904
     380      1.073394
     380     -1.198756
     380      3.098201
     380     -3.151227
     380     -3.078022
     380     -1.082880
     380     -1.150784
     380      3.317764
     380      3.152184
     380     -3.092865
     400     -1.042271
     400     -2.662173
     400      3.198167
     400      1.158950
     400     -1.123840
     400      3.195534
     400     -3.225575
     400     -3.063977
     400     -1.142962
     400     -1.187113
     400      3.145064
     400      3.099555
     400     -3.077795
     420     -1.048477
     420     -2.643245
     420      3.178886
     420      1.108345
     420     -1.233815
     420      3.131208
     420     -3.105029
     420     -3.132401
     420     -1.101189
     420     -1.027568
     420      3.143600
     420      3.107075
     420     -3.102866
     440     -1.083574
     440     -2.672849
     440      3.158227
     440      1.266725
     440     -1.135007
     440      3.124254
     440     -3.016137
     440     -3.050665
     440     -1.023835
     440     -1.017113
     440      3.162968
     440      3.172095
     440     -3.090215
     460     -1.068481
     460     -2.656524
     460      3.150669
     460      1.179636
     460     -1.125510
     460      3.133498
     460     -3.037516
     460     -3.076700
     460     -1.006011
     460     -1.140913
     460      3.223268
     460      3.110057
     460     -3.021249
     480     -1.013780
     480     -2.572860
     480      3.151913
     480      1.110645
     480     -1.070546
     480      3.203583
     480     -3.142169
     480     -3.130312
     480     -1.074615
     480     -1.213322
     480      3.188759
     480      3.154472
     480     -2.992000
     500     -1.044419
     500     -2.619346
     500      3.169778
     500      1.126617
     500     -1.140486
     500      3.066940
     500     -3.200156
     500     -3.084555
     500     -1.036364
     500     -1.123163
     500      3.166958
     500      3.078971
     500     -3.011977
     520     -1.125596
     520     -2.613058
     520      3.214152
     520      1.185361
     520     -1.085767
     520      3.107167
     520     -3.167235
     520     -3.049896
     520     -1.146020
     520     -1.121651
     520      3.083726
     520      3.124083
     520     -3.027778
     540     -1.019169
     540     -2.659081
     540      3.191545
     540      1.155256
     540     -1.133767
     540      3.108890
     540     -3.098348
     540     -3.060220
     540     -1.089437
     540     -1.069845
     540      3.201013
     540      3.211493
     540     -3.071825
     560     -1.022578
     560     -2.652694
     560      3.117362
     560      1.223715
     560     -1.149344
     560      3.223587
     560     -3.091743
     560     -3.039216
     560     -1.118230
     560     -1.114606
     560      3.143995
     560      3.125559
     560     -3.090301
     580     -1.014528
     580     -2.674179
     580      3.130875
     580      1.108764
     580     -1.180537
     580      3.120373
     580     -3.104343
     580     -3.124664
     580     -1.147886
     580     -1.146023
     580      3.126940
     580      3.106802
     580     -3.088714
     600     -1.079050
     600     -2.644942
     600      3.247516
     600      1.152660
     600     -1.219272
     600      3.187852
     600     -3.192616
     600     -3.095097
     600     -1.093216
     600     -1.025667
     600      3.177747
     600      3.108310
     600     -3.173400
     620     -0.997751
     620     -2.663286
     620      3.160204
     620      1.158581
     620     -1.127765
     620      3.157679
     620     -3.146078
     620     -3.073702
     620     -1.043607
     620     -1.135966
     620      3.156285
     620      3.166678
     620     -3.041472
     640     -1.035333
     640     -2.663426
     640      3.048768
     640      1.201219
     640     -1.149328
     640      3.131183
     640     -3.098269
     640     -3.054480
     640     -1.083254
     640     -1.047635
     640      3.214803
     640      3.084186
     640     -3.063355
     660     -1.033218
     660     -2.712640
     660      3.189317
     660      1.107680
     660     -1.165090
     660      3.152597
     660     -3.108273
     660     -3.060634
     660     -1.111710
     660     -1.119699
     660      3.185015
     660      3.125785
     660     -3.035552
     680     -1.056296
     680     -2.660649
     680      3.193273
     680      1.178768
     680     -1.106303
     680      3.195611
     680     -3.132601
     680     -3.068434
     680     -1.106643
     680     -1.133401
     680      3.279355
     680      3.192387
     680     -3.031058
     700     -1.097034
     700     -2.578910
     700      3.101080
     700      1.082933
     700     -1.067097
     700      3.113404
     700     -3.060316
     700     -3.159788
     700     -1.126166
     700     -1.183760
     700      3.177956
     700      3.141901
     700     -3.087105
     720     -0.995728
     720     -2.654834
     720      3.206169
     720      1.108774
     720     -1.151407
     720      3.107032
     720     -3.085730
     720     -3.126420
     720     -1.080857
     720     -1.032100
     720      3.099513
     720      3.199890
     720     -3.111776
     740     -1.086107
     740     -2.641541
     740      3.179352
     740      1.208535
     740     -1.150346
     740      3.196706
     740     -3.123962
     740     -3.054090
     740     -1.100347
     740     -1.089435
     740      3.243348
     740      3.156255
     740     -3.047384
     760     -1.141529
     760     -2.649215
     760      3.160459
     760      1.089464
     760     -1.142742
     760      3.111604
     760     -3.151388
     760     -3.102813
     760     -1.046783
     760     -1.044246
     760      3.108048
     760      3.212154
     760     -3.025329
     780     -1.025818
     780     -2.676863
     780      3.151044
     780      1.161146
     780     -1.083373
     780      3.128986
     780     -3.093112
     780     -3.101117
     780     -1.091359
     780     -1.174429
     780      3.127224
     780      3.121408
     780     -3.083496
     800     -1.105558
     800     -2.651216
     800      3.182818
     800      1.058770
     800     -1.149926
     800      3.141334
     800     -3.122603
     800     -3.132249
     800     -1.119275
     800     -1.106444
     800      3.192513
     800      3.118631
     800     -3.045590
     820     -0.994241
     820     -2.691938
     820      3.146608
     820      1.107068
     820     -1.124507
     820      3.169790
     820     -3.180893
     820     -3.118659
     820     -1.136458
     820     -1.130359
     820      3.184847
     820      3.142979
     820     -3.095720
     840     -1.029142
     840     -2.656046
     840      3.147919
     840      1.174733
     840     -1.161584
     840      3.134995
     840     -3.054509
     840     -3.091178
     840     -1.059121
     840     -1.152621
     840      3.171661
     840      3.165909
     840     -3.089994
     860     -0.982364
     860     -2.648803
     860      3.215633
     860      1.155193
     860     -1.176202
     860      3.149591
     860     -3.131829
     860     -3.090325
     860     -1.114153
     860     -1.078763
     860      3.139440
     860      3.169672
     860     -3.037677
     880     -1.116058
     880     -2.631491
     880      3.194883
     880      1.139365
     880     -1.182315
     880      3.195119
     880     -3.161704
     880     -2.994767
     880     -1.146800
     880     -1.137666
     880      3.193915
     880      3.100583
     880     -3.039743
     900     -1.000364
     900     -2.643611
     900      3.127059
     900      1.174269
     900     -1.076721
     900      3.188298
     900     -3.187769
     900     -3.065167
     900     -1.049704
     900     -1.114898
     900      3.110498
     900      3.123822
     900     -3.082414
     920     -0.979590
     920     -2.648119
     920      3.190987
     920      1.166418
     920     -1.224294
     920      3.179832
     920     -3.109974
     920     -3.117253
     920     -1.120309
     920     -1.072242
     920      3.186856
     920      3.104665
     920     -3.057614
     940     -1.010767
     940     -2.583139
     940      3.157288
     940      1.120839
     940     -1.221221
     940      3.139997
     940     -3.163357
     940     -3.146988
     940     -1.118038
     940     -1.037608
     940      3.191653
     940      3.172221
     940     -3.070570
     960     -1.081501
     960     -1.108388
     960      3.099490
     960      1.226073
     960     -1.171149
     960      3.118567
     960     -3.117140
     960     -3.061191
     960     -1.081945
     960     -1.128308
     960      3.202871
     960      1.083043
     960     -3.089913
     980     -1.159751
     980     -1.068286
