   10020   -188.045974
   10050   -163.454072
   10080   -145.472715
   10110   -198.619795
   10140   -177.303572
   10170   -158.932967
   10200   -194.478923
   10230   -202.436854
   10260   -203.516123
   10290   -166.482736
   10320   -152.999004
   10350   -202.457896
   10380   -159.674612
   10410   -169.407351
   10440   -172.626085
   10470   -160.704387
   10500   -194.382880
   10530   -152.015140
   10560   -179.459806
   10590   -152.602079
   10620   -157.324026
   10650   -188.488135
   10680   -217.716512
   10710   -168.056352
   10740   -174.604508
   10770   -184.964939
   10800   -191.069875
   10830   -155.582311
   10860   -172.424950
   10890   -184.916500
   10920   -201.281041
   10950   -183.618458
   10980   -186.956591
   11010   -156.879637
   11040   -156.955899
   11070   -179.604064
   11100   -187.818281
   11130   -186.775947
   11160   -169.886341
   11190   -169.749106
   11220   -186.080107
   11250   -165.595116
   11280   -154.826110
   11310   -175.586100
   11340   -154.537776
   11370   -184.566123
   11400   -177.310987
   11430   -163.864434
   11460   -172.862239
   11490   -195.748682
   11520   -160.098309
   11550   -134.566105
   11580   -177.738132
   11610   -175.375911
   11640   -199.569222
   11670   -173.562635
   11700   -141.396221
   11730   -174.322578
   11760   -173.567696
   11790   -154.111811
   11820   -186.864620
   11850   -172.519173
   11880   -183.907230
   11910   -158.649671
   11940   -176.652502
   11970   -181.978249
   12000   -177.488251
   12030   -153.385136
   12060   -140.993274
   12090   -178.001863
   12120   -217.339629
   12150   -198.374857
   12180   -145.330917
   12210   -184.019836
   12240   -160.809442
   12270   -155.764645
   12300   -169.436462
   12330   -195.037604
   12360   -188.227940
   12390   -185.069988
   12420   -167.082622
   12450   -178.219180
   12480   -177.596683
   12510   -189.150753
   12540   -171.747042
   12570   -195.752535
   12600   -182.029180
   12630   -164.618152
   12660   -159.855887
   12690   -148.305091
   12720   -186.546406
   12750   -171.540331
   12780   -167.163635
   12810   -153.437721
   12840   -175.774663
   12870   -185.176449
   12900   -170.716656
   12930   -163.563315
   12960   -198.519541
   12990   -168.945665
   13020   -154.382039
   13050   -187.668461
   13080   -167.515322
   13110   -157.904289
   13140   -214.433010
   13170   -195.411528
   13200   -197.192081
   13230   -143.577829
   13260   -166.731047
   13290   -124.481408
   13320   -173.888003
   13350   -196.593741
   13380   -185.666199
   13410   -143.862881
   13440   -189.562169
   13470   -183.429988
   13500   -195.931810
   13530   -200.683370
   13560   -171.562457
   13590   -166.520428
   13620   -166.043669
   13650   -177.179178
   13680   -182.748874
   13710   -170.715777
   13740   -176.377462
   13770   -163.194001
   13800   -143.342080
   13830   -184.517790
   13860   -173.067185
   13890   -182.454363
   13920   -173.548309
   13950   -150.017997
   13980   -168.106710
   14010   -175.665306
   14040   -176.647306
   14070   -169.270049
   14100   -169.868495
   14130   -174.387486
   14160   -192.974126
   14190   -190.994234
   14220   -177.358310
   14250   -192.138297
   14280   -191.423823
   14310   -157.222038
   14340   -176.947465
   14370   -163.190252
   14400   -155.419897
   14430   -170.707135
   14460   -168.461277
   14490   -177.865287
   14520   -181.639946
   14550   -182.338311
   14580   -150.247232
   14610   -183.631103
   14640   -153.380949
   14670   -189.095495
   14700   -164.252224
   14730   -188.715708
   14760   -196.779828
   14790   -159.277881
   14820   -175.620576
   14850   -187.654284
   14880   -172.898777
   14910   -168.118298
   14940   -171.587268
   14970   -171.656313
   15000   -179.202545
   15030   -195.180256
   15060   -184.570817
   15090   -176.871875
   15120   -158.253274
   15150   -172.278634
   15180   -192.198548
   15210   -152.398476
   15240   -172.549142
   15270   -183.331184
   15300   -158.476179
   15330   -155.168533
   15360   -199.337416
   15390   -165.671714
   15420   -160.548952
   15450   -192.436016
   15480   -188.209031
   15510   -199.140751
   15540   -202.600004
   15570   -163.574742
   15600   -162.709004
   15630   -189.378975
   15660   -167.952829
   15690   -175.958915
   15720   -191.219555
   15750   -169.843655
   15780   -159.545440
   15810   -192.197255
   15840   -189.745403
   15870   -194.706967
   15900   -168.627225
   15930   -177.865068
   15960   -189.143304
   15990   -163.334797
   16020   -187.826818
   16050   -192.913923
   16080   -178.815392
   16110   -148.691654
   16140   -167.767425
   16170   -166.208197
   16200   -158.649879
   16230   -151.466938
   16260   -186.663869
   16290   -163.992494
   16320   -172.967009
   16350   -158.717444
   16380   -173.029704
   16410   -181.409998
   16440   -171.382794
   16470   -160.367731
   16500   -182.690128
   16530   -180.240783
   16560   -171.915142
   16590   -173.763130
   16620   -177.210921
   16650   -196.469766
   16680   -147.347313
   16710   -189.823543
   16740   -194.089239
   16770   -166.574187
   16800   -174.463419
   16830   -172.474027
   16860   -136.224558
   16890   -189.527760
   16920   -158.573122
   16950   -183.910397
   16980   -175.791350
   17010   -170.631435
   17040   -171.423073
   17070   -168.886683
   17100   -170.357554
   17130   -170.000469
   17160   -186.181621
   17190   -152.797578
