          20   47.442198200280288        47.888652499594436        52.075791031984494        67.654954083207613        76.495392956207340        76.308540706970220        106.00987009102397        131.78760353494681     
          40   49.038088359835257        51.571197711948088        49.435987282517978        65.577511836973457        63.785246391625968        70.238299852455256        86.167538957898159        84.277579786862830     
          60   47.688674501482900        47.048127120244288        49.319081830663031        62.025188536715667        60.182371474409621        68.463091858966834        70.398680298564187        74.845080063673890     
          80   47.772729023891785        48.467027515915383        48.402661173721917        62.089975712281188        64.733589012507721        65.804300666689130        72.020293983571179        68.778535162473688     
         100   47.106504607806585        48.857308149134738        49.781533926540916        58.424276008897031        65.664650629595798        65.652352758733628        66.545107000530137        73.295458963781670     
         120   48.084823282238965        49.447868496491814        49.203827681432102        62.915124189322405        63.732181013994015        65.131959790519446        66.637143642042318        112.11771934347902     
         140   47.918297417619485        51.432819815562603        49.496808647434129        58.145051672838477        63.248966843544601        62.491737311299609        73.481423488279887        88.346458794063665     
         160   48.358245064660061        48.235252123706182        48.876904258885325        62.279979450564376        58.928166424182550        63.056059871898384        71.865964576925961        72.429333367215065     
         180   47.636534784488077        48.518171903011790        50.253216636214155        60.138340066549603        64.941135522436056        66.446554721906082        71.140709546384329        84.555833964637941     
         200   47.755526886683128        48.217131392617823        48.578232647961705        61.920026376664481        61.188463720742860        84.603673492150037        82.797565710717976        76.036161913079496     
         220   47.375892016450543        49.131516665061831        52.472238127017498        62.087206871639765        65.265735727330863        74.305033326515627        74.198152473080455        91.946926860849146     
         240   48.667161098325671        49.810582615488990        50.927923927675025        58.446994072013304        63.330363225480298        64.362103500977781        74.798049236376428        83.302080493514410     
         260   48.421648914471653        49.269013554439205        49.542829475529700        62.722729081542660        63.104750334957025        60.607097661586465        71.427747663249150        86.810169179829714     
         280   47.771858213690678        49.610451395712822        49.948788678863110        63.736388057542293        67.446426758798822        74.014309202389569        81.267700663698236        86.009964403849750     
         300   49.202376060921225        47.358506234025370        49.300743016074222        59.726274328168870        64.085547259305642        78.205303827933378        88.136878303676625        82.886995378838080     
         320   47.596661105394851        48.758018848293837        49.576034902884743        60.830823249683640        67.013218876552429        87.264239869288261        61.715960441290527        82.031949195136178     
         340   47.748686256613126        48.722432608077561        48.064921216050280        58.445126346434776        57.322146916795042        65.978839962397871        71.448031548585320        76.252572671887648     
         360   47.903780281460989        49.019146244523697        48.058898565564526        61.904595293449816        62.966148057376444        62.544837157078192        78.047122280322981        75.381967226278704     
         380   49.968197681304503        49.851155401879957        50.234197557443132        66.779465701405144        64.861769734682156        68.010268027043665        69.198052127818983        65.658510390648900     
         400   48.274287026818023        49.731751183841332        47.987615779796180        62.597951991464534        63.531254702051918        63.559643009933247        75.589440791624355        66.485952656759892     
         420   47.818600578172564        47.726284156214874        51.013763498102968        59.208216966289349        62.877648388725078        65.921479871146047        76.612847617164832        93.114377046019911     
         440   50.186000607263168        47.863341009390012        51.543377081055795        63.897158740510861        68.967777866139031        71.756896617485282        85.780778912669845        97.773869126124680     
         460   48.644166149419306        48.555291333286434        50.117059504835055        59.982801128156446        61.036525179450599        60.727530056762156        81.651537166059285        75.133748267275521     
         480   50.697554190479117        48.376180738751778        48.811074864573470        63.030964298417175        63.586636483806686        64.805318796847089        96.241120292016092        70.029559018881059     
         500   48.620133169240297        48.510686244157860        50.130557696862340        64.206760727802134        62.841058178762246        57.089519640695080        69.862125072030409        82.665602156867294     
         520   48.879581445655496        48.689550509597574        49.273769603980909        51.279239351686186        68.155277563439981        66.278240753645122        72.352511473414353        91.595802732936761     
         540   47.509839152592036        51.529289170203647        49.923574497704351        51.281807667728096        62.832170748755175        68.729101284223077        71.606633992159175        97.011303936613757     
         560   47.766672695882491        50.406601937153205        50.877511870961058        49.652046686272413        62.456579563119703        68.200805404130065        69.732054261202379        85.954100166722483     
         580   47.672918560039328        48.208887627051979        50.288373803498118        49.234700962565213        65.255787074716977        66.863107998329212        90.668097351503789        86.098467568585434     
         600   49.056961106851062        46.806856192087565        50.368271783577953        52.309932690858176        61.738641503329269        77.895386299926543        87.837320613117797        85.546191018781741     
         620   46.910205094800972        48.985848199867235        53.253316872059102        54.938302613728453        60.939662077914249        67.494494631317579        70.684160556291687        78.877381090098837     
         640   48.663207420828421        47.757133928710815        52.585115739087797        54.878528061226440        65.767801602854590        52.353769002679371        63.279527807428060        73.339030740700451     
         660   47.790298382237161        49.230835544917142        49.810370483248107        53.448641686492735        55.921676395973037        75.478079247473985        72.259777542861883        97.381272377005757     
         680   48.488249917057992        49.296561125067406        51.000258901903514        54.253533929812612        51.134813563189269        68.238444964031956        72.390344994722270        65.930788181620613     
         700   50.497814341291331        48.197185311888418        49.564340754135515        51.166512042300170        51.734492809270677        67.609615269752112        67.036670539087950        72.803020854678408     
         720   48.244891676714161        48.537744549367588        55.691166027871787        49.535806299210883        53.449586743065190        61.379993651210363        66.303641075073330        82.488366419620050     
         740   47.807687667697351        48.741388661806369        47.927426476741253        55.039057564841954        55.058762088869173        65.221226225791369        72.033130678775677        92.706686607869884     
         760   48.840611327941353        47.861645751559983        48.042792566591338        50.458283188987210        53.475396823512895        65.819936868820506        73.087120263919743        74.326255223053863     
         780   47.421129514054428        48.694088229302331        50.305546526279926        54.356871585056311        52.900910464465426        68.666366539788811        79.995076670225032        79.137870084986645     
         800   47.813830627224846        47.829273834598631        50.235216157856229        53.175484065104754        53.638372792983972        69.363301172281240        80.476687739811425        79.351921382075631     
         820   47.478024460777881        49.301445655732557        50.431134977031533        50.663275111008240        53.086886008560199        67.260705232816775        67.913051771346375        70.198541686006564     
         840   47.371969411087925        49.030758967313389        51.080020119159258        50.762429293344610        56.723730831727288        64.919197269468498        72.390705769661821        74.823164944319331     
         860   47.170593307459882        47.833041877049027        51.429879286291808        51.961538274752627        51.149805743671365        67.802561884495773        79.077928306852982        75.480396856252057     
         880   48.602093195327733        51.133119102076712        51.649208540462162        52.078912953325762        50.443962169806866        63.798516944958507        68.001572112029493        77.494667082088299     
         900   47.663236015086454        50.417728082492310        48.526250560704234        50.289914646067494        60.459828394224971        79.448627115496109        70.087402682903630        78.539021482859553     
         920   47.636362771569658        48.214643317513513        49.464679096363369        54.346847452188968        51.111326537480998        64.342694746291897        70.264440353699072        61.822859843310226     
         940   49.105194415542861        49.295192429581583        48.804931318956868        50.000115310706654        49.859003965617205        63.190207418573678        66.682317547878398        76.742994765755640     
         960   48.606480544033943        49.631827682107335        48.310198965550178        56.306593037922312        52.337207420177755        65.571435450373443        63.523751886834674        76.936484891554457     
         980   48.362303198160213        48.946130354640871        47.871287922310032        51.125170136907045        50.935104570817330        61.943934184473299        64.060407632859338        86.227816097096849     
        1000   47.611607586678403        51.167834918473574        51.284086207082630        55.008199755158792        48.123281097814044        67.606030137828171        64.152610997055888        78.284927380129929     
        1020   47.659993421536946        47.464946454030049        50.256720214865197        48.710072643052044        49.663916829194179        64.359698826774604        65.823780172734672        71.476053091978656     
        1040   48.645393717620266        50.453965984036003        47.955506954645571        54.229981025599116        52.107116337981992        69.908799528486000        62.179442756300759        75.441276141905831     
        1060   47.359415545122694        50.497036288786830        50.018802365607492        54.250706417860357        59.806909092901968        67.064324887185066        62.598823844098348        72.538475466909389     
        1080   47.597230167756621        50.230387450208390        47.882256534748393        54.552852806314021        49.059184955439385        65.164895885866187        66.733022965753008        64.632447159900678     
        1100   47.876854391804386        48.444366252116694        50.399673008096862        56.033178726543454        51.427999087623448        67.804375338012221        60.138878466143680        78.319241152085326     
        1120   48.264529354856784        50.296347441596588        50.869005837271345        51.853266344277763        54.972940647966837        71.160815144439638        95.403313809774076        75.598944320477443     
        1140   48.870429108412502        50.773781901112848        48.737767100519704        51.980633638326452        54.417240797144451        65.297539428340585        69.694741516877897        94.265912478073048     
        1160   48.023363118720617        50.907145451410116        50.633480574917705        50.658639493366984        54.359698002150701        61.654568709326590        71.787048846209643        80.397047771082654     
        1180   47.967609064228213        49.863682657051598        48.918978859633917        50.338829018734657        55.815154329897027        59.314114662249587        80.952209426466652        102.81144159663272     
        1200   47.720594861028253        50.223248997775336        49.765918420637469        53.148504131906257        55.565677800532065        69.265177741743287        82.282524664934726        79.478751868971372     
        1220   47.159347652652343        49.757231178894521        51.416663547472410        51.365656965788808        51.761544730562690        73.387375450381512        72.957151304082231        96.285808309892488     
        1240   49.767153328670283        50.447065654183234        48.942319179361839        48.359067441974034        55.248006680702197        72.366464860623680        89.225484119482047        92.724019967667431     
        1260   47.914626963732367        47.563876109290007        48.350799478461333        54.967548768456098        59.147191574095089        61.593245043897483        68.883763860021560        91.682801863542309     
        1280   49.015383326199526        49.446633119629986        48.769064007228721        48.535679784786041        63.777967834186164        55.919918238693775        76.467630928840919        94.107546480823032     
        1300   47.508572291511008        48.084894369670522        48.750186269131625        54.399968203924743        57.720504081566126        72.871031216609254        72.968603301623588        82.692097776764058     
        1320   47.357657892156624        48.014444402243889        50.085397902040100        52.203651704784157        49.235588061881522        63.009912606455323        79.977831154169266        91.195250061108169     
        1340   49.342118714617840        49.649151961257743        47.759463249280181        52.716256075586990        55.187708394088432        60.439082088374178        71.577616111659268        74.113876282680621     
        1360   47.174804614373798        47.734943344702131        48.333300657362393        49.236229758229356        57.079855645161871        64.431129358103931        81.989955999108531        88.159761108586977     
        1380   49.067147651745103        49.198442207937070        50.511640070681949        52.922463639487269        60.774810884812837        68.989378038384771        78.423338789503305        90.425363360236361     
        1400   48.917408521859898        52.194210983603107        51.089689924666082        51.744374162331169        56.851031714360403        78.075585772095295        67.774882253501161        80.403805059535330     
        1420   48.719936857419079        47.825772598159119        50.048447416215524        50.183546818523389        58.865316950436657        69.206452317693945        66.282126596553695        74.989745557551672     
        1440   47.538555210086813        50.869049396805877        49.928800692707910        52.667584595528474        64.322750797874875        72.260781024691610        58.059416924519667        76.691918617517942     
        1460   47.867693206748513        49.701099285546718        49.774009607696215        52.504896574998000        62.530309485841563        55.623969580634743        66.748993538401209        69.870883754398207     
        1480   48.064778627915778        48.093718110125110        47.908564282983725        55.282074575249531        59.215338461685562        75.588486365382124        72.921979976023678        73.362184140465132     
