   10000     20.266302     23.778635
   10100     20.151422     23.811984
   10200     20.133531     23.804737
   10300     20.309711     23.749588
   10400     19.736209     23.780512
   10500     19.853610     23.836825
   10600     19.931774     23.779853
   10700     19.840702     23.758030
   10800     20.119610     23.753721
   10900     20.113760     23.744053
   11000     19.499324     23.747371
   11100     20.046847     23.756155
   11200     19.985896     23.756392
   11300     19.723502     23.765658
   11400     20.074088     23.739116
   11500     20.620831     23.753232
   11600     20.473876     23.738058
   11700     20.224737     23.736756
   11800     20.020608     23.742677
   11900     20.275060     23.707815
   12000     20.264574     23.732402
   12100     20.464362     23.680446
   12200     20.443342     23.680385
   12300     20.835789     23.685246
   12400     20.749255     23.665544
   12500     19.816408     23.653670
   12600     20.129782     23.643507
   12700     20.455399     23.597076
   12800     20.756106     23.588337
   12900     20.764732     23.628593
   13000     20.789837     23.617136
   13100     20.791610     23.575537
   13200     20.281454     23.561982
   13300     20.052786     23.529684
   13400     21.005125     23.557169
   13500     21.088258     23.571696
   13600     21.234565     23.584980
   13700     21.037714     23.603002
   13800     20.893558     23.619048
   13900     20.853356     23.602001
   14000     20.783717     23.555674
   14100     20.834953     23.533592
   14200     21.025691     23.553256
   14300     20.750162     23.571259
   14400     20.787483     23.551493
   14500     20.771719     23.540946
   14600     21.156856     23.525111
   14700     20.868495     23.474823
   14800     21.075726     23.500707
   14900     20.967922     23.511252
   15000     21.082129     23.510429
   15100     21.224186     23.503965
   15200     21.107656     23.473014
   15300     21.070581     23.489181
   15400     21.071830     23.490226
   15500     21.295007     23.521849
   15600     21.245358     23.527183
   15700     21.521659     23.530073
   15800     21.550103     23.556261
   15900     21.251089     23.521766
   16000     21.313923     23.534804
   16100     21.439513     23.468066
   16200     21.071212     23.472332
   16300     21.335085     23.471046
   16400     21.246705     23.440323
   16500     21.173674     23.407929
   16600     21.080090     23.413750
   16700     21.133579     23.376512
   16800     21.203761     23.418394
   16900     21.265556     23.396935
   17000     21.196650     23.393438
   17100     21.726679     23.442212
   17200     21.623501     23.403815
   17300     21.538194     23.404628
   17400     21.594333     23.438345
   17500     21.569747     23.377644
   17600     21.440309     23.370970
   17700     21.313222     23.393998
   17800     21.280584     23.378872
   17900     21.485276     23.376625
   18000     21.447194     23.396442
   18100     21.195191     23.452712
   18200     21.603119     23.413092
   18300     21.153855     23.396304
   18400     21.499551     23.436970
   18500     21.569023     23.412854
   18600     21.878647     23.436889
   18700     21.913633     23.486287
   18800     21.817799     23.491455
   18900     22.119843     23.501224
   19000     21.853940     23.467767
   19100     21.737474     23.477733
   19200     21.819133     23.472145
   19300     21.919570     23.468082
   19400     22.008974     23.438407
   19500     22.141634     23.418899
   19600     22.058647     23.412888
   19700     22.037146     23.433632
   19800     22.290788     23.398608
   19900     22.079492     23.472185
   20000     22.103741     23.456565
   20100     22.295923     23.417972
   20200     22.249952     23.397354
   20300     22.223429     23.415373
   20400     22.036890     23.428719
   20500     22.212335     23.445573
   20600     22.302997     23.491286
   20700     22.293732     23.485825
   20800     22.390682     23.512910
   20900     22.388537     23.530920
   21000     22.357781     23.514095
   21100     21.813932     23.510533
   21200     21.984468     23.540161
   21300     22.011586     23.511274
   21400     21.764840     23.484714
   21500     21.825855     23.457755
   21600     22.168966     23.440049
   21700     22.166115     23.485637
   21800     22.071655     23.513823
   21900     22.015426     23.485407
   22000     22.248682     23.512887
   22100     21.921335     23.472298
   22200     21.857093     23.474826
   22300     21.693254     23.415089
   22400     21.699799     23.438871
   22500     22.236454     23.407019
   22600     21.845631     23.377993
   22700     21.743747     23.330069
   22800     21.624937     23.375523
   22900     21.663797     23.386946
   23000     21.837824     23.390000
   23100     22.120020     23.396270
   23200     22.352440     23.406227
   23300     21.799478     23.393336
   23400     22.369363     23.359562
   23500     21.997448     23.369973
   23600     22.274892     23.361112
   23700     21.964393     23.356095
   23800     21.833115     23.294078
   23900     22.297737     23.310089
   24000     22.477458     23.344934
   24100     22.527819     23.371221
   24200     22.319840     23.383054
   24300     22.701276     23.379019
   24400     22.583252     23.360000
   24500     22.613569     23.369560
   24600     22.576962     23.415470
   24700     22.601749     23.375752
   24800     22.865156     23.426052
   24900     22.498313     23.409496
   25000     22.470125     23.438707
   25100     22.705810     23.382103
   25200     23.038768     23.388812
   25300     23.192666     23.427683
   25400     22.977500     23.421774
   25500     23.137425     23.415201
   25600     22.647716     23.434909
   25700     22.582850     23.471605
   25800     22.867685     23.435063
   25900     22.748950     23.460814
   26000     22.770843     23.456444
   26100     22.939361     23.467007
   26200     22.729092     23.478952
   26300     22.609142     23.479121
   26400     22.506541     23.472372
   26500     22.805274     23.444181
   26600     22.445747     23.482001
   26700     22.698779     23.452650
   26800     22.619310     23.428417
   26900     22.972190     23.411089
   27000     22.700254     23.378017
   27100     22.703608     23.352047
   27200     22.819372     23.361708
   27300     22.807451     23.400499
   27400     22.767315     23.395974
   27500     22.803835     23.422875
   27600     22.684269     23.408952
   27700     22.882055     23.392101
   27800     22.961174     23.397143
   27900     22.732922     23.435325
   28000     22.945506     23.413334
   28100     22.779150     23.422388
   28200     22.884812     23.440995
   28300     22.911720     23.447795
   28400     22.678736     23.404739
   28500     22.957857     23.444101
   28600     23.054435     23.425440
   28700     23.143201     23.443718
   28800     23.244600     23.451830
   28900     23.205650     23.457088
   29000     23.102072     23.437895
   29100     23.294307     23.457684
   29200     23.242728     23.465247
   29300     23.171928     23.462638
   29400     23.191829     23.446053
   29500     23.363477     23.458226
   29600     23.518107     23.408531
   29700     23.413914     23.420625
   29800     23.655629     23.404445
   29900     23.300413     23.380235
   30000     23.383623     23.400470
   30100     23.109984     23.446244
   30200     23.568026     23.407250
   30300     23.749658     23.408045
   30400     23.574690     23.427375
   30500     23.295288     23.452510
   30600     23.394046     23.453363
   30700     23.482378     23.469034
   30800     23.648042     23.461047
   30900     23.521562     23.471898
   31000     23.345727     23.474788
   31100     23.548478     23.458925
   31200     23.483702     23.491323
   31300     23.303896     23.478510
   31400     23.520805     23.514405
   31500     23.724731     23.492963
   31600     23.606122     23.495582
   31700     23.573699     23.508386
   31800     23.603466     23.491091
   31900     23.689903     23.521244
   32000     23.709843     23.531921
   32100     23.693800     23.544809
   32200     23.704916     23.546391
   32300     23.686342     23.536547
   32400     23.693271     23.552986
   32500     23.677394     23.583489
   32600     23.576480     23.544809
   32700     23.240182     23.540868
   32800     23.021371     23.538350
   32900     23.195253     23.532809
   33000     23.269033     23.566353
   33100     23.284060     23.547143
   33200     23.193287     23.551264
   33300     23.285934     23.563117
   33400     23.507874     23.552402
   33500     23.527138     23.562281
   33600     23.284652     23.542116
   33700     23.422853     23.574339
   33800     23.400959     23.581648
   33900     23.364780     23.565611
   34000     23.238591     23.582494
   34100     23.214910     23.571893
   34200     22.963360     23.584813
   34300     23.028903     23.592495
   34400     23.267671     23.589510
   34500     23.377499     23.606050
   34600     23.302179     23.615567
   34700     23.413687     23.595742
   34800     23.558683     23.563503
   34900     23.419112     23.554035
   35000     23.201919     23.547330
   35100     23.051856     23.538514
   35200     22.904072     23.528262
   35300     23.137339     23.512411
   35400     23.027631     23.511988
   35500     22.873791     23.523346
   35600     23.557416     23.531695
   35700     23.194127     23.514439
   35800     23.286115     23.506173
   35900     23.102560     23.463720
   36000     23.202052     23.489535
   36100     23.184919     23.478775
   36200     23.421450     23.511950
   36300     23.245080     23.515362
   36400     23.171884     23.533173
   36500     23.214373     23.544869
   36600     23.383893     23.586358
   36700     23.088140     23.546531
   36800     23.127368     23.514776
   36900     22.791667     23.538351
   37000     22.900901     23.562473
   37100     23.238725     23.575019
   37200     23.354308     23.556854
